idr_name,NAME,"GO:0005654,nucleoplasm","GO:0005730,nucleolus","GO:0005739,mitochondrion","GO:0005740,mitochondrial envelope","GO:0005741,mitochondrial outer membrane","GO:0005758,mitochondrial intermembrane space","GO:0031966,mitochondrial membrane","GO:0035556,intracellular signal transduction","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098798,mitochondrial protein complex","GO:0098799,outer mitochondrial membrane protein complex"
YER075C_idr_11,PTP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER075C_idr_12,PTP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER075C_idr_14,PTP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER075C_idr_17,PTP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER080W_idr_1,AIM9,0,0,1,0,0,0,0,0,0,0,0,0,0
YER081W_idr_1,SER3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER082C_idr_3,UTP7,1,1,0,0,0,0,0,0,0,0,0,0,0
YER083C_idr_2,GET2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER086W_idr_1,ILV1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER087C-B_idr_1,SBH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER088C_idr_1,DOT6,0,0,0,0,0,0,0,0,0,0,0,0,0
YER088C_idr_2,DOT6,0,0,0,0,0,0,0,0,0,0,0,0,0
YER088C_idr_3,DOT6,0,0,0,0,0,0,0,0,0,0,0,0,0
YER088C_idr_4,DOT6,0,0,0,0,0,0,0,0,0,0,0,0,0
YER089C_idr_2,PTC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER093C_idr_1,TSC11,0,0,0,0,0,0,0,1,0,0,0,0,0
YER093C_idr_3,TSC11,0,0,0,0,0,0,0,1,0,0,0,0,0
YER093C_idr_7,TSC11,0,0,0,0,0,0,0,1,0,0,0,0,0
YER093C_idr_9,TSC11,0,0,0,0,0,0,0,1,0,0,0,0,0
YER095W_idr_1,RAD51,0,0,0,0,0,0,0,0,0,0,0,0,0
YER096W_idr_2,SHC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER098W_idr_1,UBP9,0,0,0,0,0,0,0,0,0,0,0,0,0
YER098W_idr_2,UBP9,0,0,0,0,0,0,0,0,0,0,0,0,0
YER098W_idr_5,UBP9,0,0,0,0,0,0,0,0,0,0,0,0,0
YER100W_idr_2,UBC6,0,0,0,0,0,0,0,0,0,0,0,0,0
YER101C_idr_1,AST2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER103W_idr_2,SSA4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER104W_idr_3,RTT105,0,0,0,0,0,0,0,0,0,0,0,0,0
YER105C_idr_1,NUP157,0,0,0,0,0,0,0,0,0,0,0,0,0
YER105C_idr_15,NUP157,0,0,0,0,0,0,0,0,0,0,0,0,0
YER111C_idr_1,SWI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER111C_idr_10,SWI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER111C_idr_12,SWI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER111C_idr_18,SWI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER111C_idr_2,SWI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER111C_idr_9,SWI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER112W_idr_1,LSM4,0,1,0,0,0,0,0,0,0,0,0,0,0
YER113C_idr_1,TMN3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER114C_idr_1,BOI2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER114C_idr_2,BOI2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER114C_idr_3,BOI2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER114C_idr_5,BOI2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER116C_idr_1,SLX8,0,0,0,0,0,0,0,0,0,0,0,0,0
YER116C_idr_3,SLX8,0,0,0,0,0,0,0,0,0,0,0,0,0
YER118C_idr_2,SHO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER119C_idr_2,AVT6,0,0,0,0,0,0,0,0,0,0,0,0,0
YER120W_idr_2,SCS2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER122C_idr_2,GLO3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER123W_idr_5,YCK3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER124C_idr_4,DSE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER125W_idr_2,RSP5,0,0,1,0,0,0,0,0,0,0,0,0,0
YER125W_idr_3,RSP5,0,0,1,0,0,0,0,0,0,0,0,0,0
YER127W_idr_3,LCP5,0,1,0,0,0,0,0,0,0,0,0,0,0
YER128W_idr_2,VFA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER129W_idr_1,SAK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YER129W_idr_6,SAK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YER132C_idr_12,PMD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER132C_idr_13,PMD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER132C_idr_3,PMD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER132C_idr_4,PMD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER132C_idr_5,PMD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER140W_idr_1,EMP65,0,0,0,0,0,0,0,0,0,0,0,0,0
YER140W_idr_3,EMP65,0,0,0,0,0,0,0,0,0,0,0,0,0
YER141W_idr_1,COX15,0,0,1,0,0,0,1,0,0,0,0,0,0
YER143W_idr_6,DDI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER144C_idr_2,UBP5,0,0,0,0,0,0,0,0,0,0,0,0,0
YER145C_idr_5,FTR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER150W_idr_1,SPI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER151C_idr_1,UBP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER151C_idr_3,UBP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER154W_idr_1,OXA1,0,0,1,0,0,0,1,0,0,0,1,0,0
YER154W_idr_4,OXA1,0,0,1,0,0,0,1,0,0,0,1,0,0
YER155C_idr_1,BEM2,0,0,1,0,0,0,0,1,0,0,0,0,0
YER155C_idr_12,BEM2,0,0,1,0,0,0,0,1,0,0,0,0,0
YER155C_idr_21,BEM2,0,0,1,0,0,0,0,1,0,0,0,0,0
YER155C_idr_23,BEM2,0,0,1,0,0,0,0,1,0,0,0,0,0
YER155C_idr_7,BEM2,0,0,1,0,0,0,0,1,0,0,0,0,0
YER155C_idr_9,BEM2,0,0,1,0,0,0,0,1,0,0,0,0,0
YER157W_idr_1,COG3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER157W_idr_5,COG3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER158C_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YER158C_idr_10,,0,0,0,0,0,0,0,0,0,0,0,0,0
YER158C_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YER159C_idr_1,BUR6,0,0,0,0,0,0,0,0,0,0,0,0,0
YER161C_idr_1,SPT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER161C_idr_2,SPT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER162C_idr_3,RAD4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER162C_idr_8,RAD4,0,0,0,0,0,0,0,0,0,0,0,0,0
YER164W_idr_12,CHD1,0,0,1,0,0,0,0,0,0,0,0,0,0
YER164W_idr_5,CHD1,0,0,1,0,0,0,0,0,0,0,0,0,0
YER164W_idr_7,CHD1,0,0,1,0,0,0,0,0,0,0,0,0,0
YER164W_idr_8,CHD1,0,0,1,0,0,0,0,0,0,0,0,0,0
YER164W_idr_9,CHD1,0,0,1,0,0,0,0,0,0,0,0,0,0
YER165W_idr_1,PAB1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER165W_idr_4,PAB1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER165W_idr_5,PAB1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER166W_idr_1,DNF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER166W_idr_11,DNF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER166W_idr_3,DNF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER166W_idr_4,DNF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER167W_idr_3,BCK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER167W_idr_5,BCK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER167W_idr_6,BCK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER169W_idr_3,RPH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER169W_idr_5,RPH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER171W_idr_2,RAD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YER172C_idr_18,BRR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER172C_idr_2,BRR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER172C_idr_20,BRR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YER173W_idr_1,RAD24,0,0,0,0,0,0,0,0,0,0,0,0,0
YER173W_idr_7,RAD24,0,0,0,0,0,0,0,0,0,0,0,0,0
YER176W_idr_15,ECM32,0,0,0,0,0,0,0,0,0,0,0,0,0
YER176W_idr_2,ECM32,0,0,0,0,0,0,0,0,0,0,0,0,0
YER176W_idr_8,ECM32,0,0,0,0,0,0,0,0,0,0,0,0,0
YER178W_idr_1,PDA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER180C_idr_2,ISC10,0,0,0,0,0,0,0,0,0,0,0,0,0
YER182W_idr_1,FMP10,0,0,1,0,0,0,1,0,0,0,0,0,0
YFL002C_idr_4,SPB4,1,1,0,0,0,0,0,0,0,0,0,0,0
YFL003C_idr_2,MSH4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL003C_idr_4,MSH4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL004W_idr_5,VTC2,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL004W_idr_7,VTC2,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL007W_idr_1,BLM10,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL007W_idr_10,BLM10,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL007W_idr_20,BLM10,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL007W_idr_24,BLM10,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL007W_idr_3,BLM10,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL008W_idr_4,SMC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL009W_idr_1,CDC4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL010C_idr_2,WWM1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFL013C_idr_1,IES1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL013C_idr_4,IES1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL014W_idr_7,HSP12,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL016C_idr_1,MDJ1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFL016C_idr_3,MDJ1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFL016C_idr_4,MDJ1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFL021W_idr_2,GAT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL021W_idr_3,GAT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL021W_idr_4,GAT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL023W_idr_11,BUD27,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL023W_idr_15,BUD27,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL023W_idr_2,BUD27,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL024C_idr_1,EPL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL024C_idr_6,EPL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL024C_idr_9,EPL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL025C_idr_1,BST1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL026W_idr_2,STE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL026W_idr_4,STE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL027C_idr_1,GYP8,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL033C_idr_1,RIM15,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL033C_idr_15,RIM15,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL033C_idr_22,RIM15,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL033C_idr_4,RIM15,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL033C_idr_5,RIM15,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL033C_idr_8,RIM15,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL034C-B_idr_1,MOB2,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL034W_idr_1,MIL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL034W_idr_11,MIL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL034W_idr_3,MIL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL034W_idr_6,MIL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL034W_idr_9,MIL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL036W_idr_1,RPO41,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL036W_idr_10,RPO41,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL036W_idr_8,RPO41,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL038C_idr_2,YPT1,0,0,1,0,0,0,0,1,0,0,0,0,0
YFL040W_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL042C_idr_1,LAM5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL042C_idr_2,LAM5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL042C_idr_3,LAM5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL047W_idr_4,RGD2,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL047W_idr_5,RGD2,0,0,0,0,0,0,0,1,0,0,0,0,0
YFL048C_idr_1,EMP47,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL049W_idr_5,SWP82,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR001W_idr_1,LOC1,0,1,0,0,0,0,0,0,0,0,0,0,0
YFR001W_idr_3,LOC1,0,1,0,0,0,0,0,0,0,0,0,0,0
YFR002W_idr_5,NIC96,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR003C_idr_6,YPI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR006W_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR013W_idr_1,IOC3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR013W_idr_7,IOC3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR013W_idr_8,IOC3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR014C_idr_2,CMK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR015C_idr_2,GSY1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR016C_idr_11,,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR016C_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR019W_idr_1,FAB1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFR019W_idr_11,FAB1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFR019W_idr_14,FAB1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFR019W_idr_3,FAB1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFR019W_idr_4,FAB1,0,0,1,0,0,0,0,0,0,0,0,0,0
YFR022W_idr_3,ROG3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR022W_idr_5,ROG3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR022W_idr_6,ROG3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR023W_idr_1,PES4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR023W_idr_3,PES4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR023W_idr_4,PES4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR023W_idr_6,PES4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR024C-A_idr_2,LSB3,0,0,1,0,0,0,0,0,0,0,0,0,0
YFR028C_idr_2,CDC14,0,1,0,0,0,0,0,0,0,0,0,0,0
YFR029W_idr_2,PTR3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR029W_idr_3,PTR3,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR032C_idr_4,RRT5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR034C_idr_3,PHO4,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR037C_idr_1,RSC8,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR037C_idr_2,RSC8,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR037C_idr_3,RSC8,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR037C_idr_7,RSC8,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR038W_idr_1,IRC5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR038W_idr_2,IRC5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR038W_idr_7,IRC5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR039C_idr_2,OSW7,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR040W_idr_10,SAP155,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR040W_idr_4,SAP155,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR040W_idr_5,SAP155,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR040W_idr_7,SAP155,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR041C_idr_3,ERJ5,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR046C_idr_2,CNN1,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR048W_idr_3,RMD8,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR048W_idr_6,RMD8,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR051C_idr_2,RET2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL003C_idr_1,CDH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL003C_idr_3,CDH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL006W_idr_2,PMC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL006W_idr_9,PMC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL008C_idr_1,PMA1,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL009C_idr_2,LEU1,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL013C_idr_1,PDR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL013C_idr_10,PDR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL013C_idr_11,PDR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL013C_idr_16,PDR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL013C_idr_19,PDR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL014W_idr_1,PUF4,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL017W_idr_3,ATE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL021W_idr_6,ALK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YGL022W_idr_5,STT3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL023C_idr_1,PIB2,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL023C_idr_4,PIB2,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL023C_idr_6,PIB2,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL025C_idr_2,PGD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL027C_idr_1,CWH41,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL028C_idr_1,SCW11,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL031C_idr_2,RPL24A,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL035C_idr_7,MIG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL035C_idr_8,MIG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL036W_idr_4,,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL038C_idr_1,OCH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL038C_idr_4,OCH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL043W_idr_2,DST1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL044C_idr_2,RNA15,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL045W_idr_4,RIM8,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL045W_idr_5,RIM8,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL045W_idr_7,RIM8,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL049C_idr_1,TIF4632,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL049C_idr_5,TIF4632,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL050W_idr_5,TYW3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL055W_idr_2,OLE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL055W_idr_3,OLE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL056C_idr_1,SDS23,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL056C_idr_2,SDS23,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL060W_idr_2,YBP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL064C_idr_1,MRH4,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL064C_idr_2,MRH4,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL066W_idr_1,SGF73,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL066W_idr_3,SGF73,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL066W_idr_5,SGF73,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL066W_idr_6,SGF73,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL068W_idr_1,MNP1,0,0,1,0,0,0,0,0,0,0,0,1,0
YGL071W_idr_5,AFT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL071W_idr_6,AFT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL073W_idr_1,HSF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL073W_idr_10,HSF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL073W_idr_12,HSF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL073W_idr_14,HSF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL073W_idr_3,HSF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL077C_idr_1,HNM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL077C_idr_2,HNM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL078C_idr_1,DBP3,0,1,0,0,0,0,0,0,0,0,0,0,0
YGL079W_idr_1,KXD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL082W_idr_4,,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL082W_idr_5,,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL083W_idr_4,SCY1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL084C_idr_1,GUP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL090W_idr_2,LIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL090W_idr_5,LIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL092W_idr_1,NUP145,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL092W_idr_3,NUP145,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL093W_idr_1,SPC105,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL094C_idr_12,PAN2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL096W_idr_2,TOS8,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL096W_idr_3,TOS8,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL099W_idr_1,LSG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL099W_idr_5,LSG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL099W_idr_6,LSG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL103W_idr_1,RPL28,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL107C_idr_1,RMD9,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL107C_idr_2,RMD9,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL108C_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL110C_idr_5,CUE3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL110C_idr_7,CUE3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL111W_idr_3,NSA1,0,1,0,0,0,0,0,0,0,0,0,0,0
YGL112C_idr_3,TAF6,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL113W_idr_3,SLD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL113W_idr_4,SLD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL113W_idr_6,SLD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL113W_idr_8,SLD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL114W_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL114W_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL116W_idr_1,CDC20,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL119W_idr_1,COQ8,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL120C_idr_1,PRP43,0,0,1,0,0,0,0,0,0,0,0,0,0
YGL122C_idr_2,NAB2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL122C_idr_3,NAB2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL122C_idr_5,NAB2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL124C_idr_1,MON1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL129C_idr_1,RSM23,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL130W_idr_2,CEG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL131C_idr_1,SNT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL131C_idr_21,SNT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL131C_idr_26,SNT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL131C_idr_3,SNT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL131C_idr_4,SNT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL131C_idr_5,SNT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL133W_idr_11,ITC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL133W_idr_12,ITC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL133W_idr_2,ITC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL133W_idr_3,ITC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL133W_idr_5,ITC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL133W_idr_6,ITC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL133W_idr_8,ITC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL134W_idr_5,PCL10,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL137W_idr_3,SEC27,0,0,0,0,0,0,0,0,0,0,0,0,0
